User_Id,content,created_at
388,Bagaimana cara agar tidak mudah tergoda diskon?,41:15.0
388,Bagaimana cara merawat sepatu supaya awet dan tidak berbau?,42:04.0
388,"Apa perbedaan cuaca, musim dan iklim?",44:32.0
529,Apa dampak positif dari omnibus law,49:30.0
642,Apakah gelar sangat penting dalam zaman kini?,21:09.0
642,Apa di hp aplikasi yang membuat candu namun memberikan dampak positif?,22:54.0
642,Value apa yang penting bagi kita agar menjadi orang yang berlabel baik?,28:47.0
394,Apa manfaat dari tauge?,57:49.0
394,Fungsi satelit untuk apa?,30:21.0
380,Apa saja faktor sosial yang dapat menyebabkan terjadinya kelumpuhan?,28:37.0
481,Bagainana cara membangun relasi dengan banyak orang,51:22.0
329,"Apakah benar saat kita berpindah tempat dari daerah dataran tinggi ke dataran rendah, akan membuat perubahan di dalam tubuh kita?, misal membuat kulit memutih.",01:50.0
329,Menurut kalian apa guna dari pada Ibadah? Selain dari memohon pengapunan dosa?,03:00.0
394,"Mengapa ikan salmon saat bertelur menuju ke perairan tawar, sedangkan hidupnya di laut?",26:42.0
394,Bagaimana menurutmu gepeng gang sering tertangkap mengemis tapi ternyata kaya?,53:55.0
394,Bagaimana agar masakan yang kita masak memiliki rasa yang enak seperti di warung-warung?,45:54.0
394,Obat alami untuk mengatasi ketombe apa ya?,56:40.0
642,Mengapa generasi muda zaman sekarang sangat tidak suka hal yang berbau politis?,06:29.0
394,Apa yang dimaksud neuropati?,35:17.0
481,Apa dampak dari pengakuan Amerika Serikat bahwa Indonesia termasuk negara maju,42:39.0
394,Benarkah menyelam atau berenang bisa menghilangkan stress?,50:25.0
592,apa menu masakan paling simple andalanmu untuk bekal anak sekolah?,54:20.0
592,apakah benar terlalu banyak mengkonsumsi makanan berMSG membuat generasi kita akan bodoh?,03:09.0
481,Apa itu reksadana,10:40.0
384,Apa aplikasi Game yang terpasang di handphone kalian ?,21:38.0
481,Bagaimana cara menjadi seorang politisi yang baik,23:36.0
394,Apakah sendirian identik dengan kesepian?,54:11.0
481,Apa manfaat buah sirsak,54:38.0
394,Bagaimana cara meredakan panas ditangan yang terkena cabe?,49:38.0
394,Sindrom mielodisplasia itu apa?,03:19.0
481,Kalian punya gak sih pengalaman buruk mengenai belanja online? Bagi cerita dong,30:09.0
481,Bagaimana cara mudah membaca ekspresi orang lain,51:11.0
388,Apa gorengan favorit kalian?,19:51.0
388,Kenapa makanan yang bungkusnya merah memiliki rasa pedas?,21:42.0
388,Kenapa kalau hujan bawaannya ingin makan terus?,22:23.0
388,Apakah nasi yang dihangatkan kandungan gizinya berkurang?,23:14.0
388,Apa yang dimaksud dengan kolusi ?,24:03.0
388,Apa yang dimaksud dengan nepotisme?,24:32.0
388,Kenapa makanan bersantan tidak boleh dihangatkan?,25:04.0
394,Dalam medis apa itu penyakit masuk angin?benarkah bisa sembuh dengan kerokan?,59:36.0
394,Adakah perbedaan kandungan protein ataupun yang lain antara ayam kampung dan ayam potong?,02:33.0
388,Buah pepaya enaknya di masak apa ya?,03:46.0
388,Sebaiknya sikat gigi diganti berapa bulan sekali?,07:39.0
388,Kalau minum es sebaiknya sebelum makan atau sesudah makan?,09:17.0
394,Apa itu serum wajah?,38:45.0
388,Kenapa nyamuk suka tempat yang gelap?,35:50.0
388,Benarkah warna favorit bisa melambangkan kepribadian?,37:19.0
394,Siapa king faisal?,49:38.0
588,Wisata Jogja yang kalian sukai di mana? Dan berikan beberapa rekomendasinya,06:54.0
588,"Wisata Bali yang kalian sukai?
Dan berikan rekomendasi wisata Bali yang belum terkenal",07:26.0
588,Bagaimana cara kalian meminimalisir rasa gugup saat berbicara di hadapan orang banyak?,08:17.0
588,Rekomendasi skincare yang baik untuk kulit sensitiv-kering,09:20.0
481,Bagaimana sejarah demokrasi di dunia?,22:54.0
604,Mengapa seseorang itu merasa sering ngantuk,26:04.0
634,bagaimana cara membuat puisi yang baik dan benar?,14:47.0
634,bagaimana cara untuk mendapatkan uang secara online?,16:06.0
529,Mengapa nyontek masih menjadi budaya pada saat ini?,53:17.0
380,Apakah Tuhan bisa menciptakan batu yang Dia sendiri tidak bisa mengangkatNya?,55:48.0
380,"Bagaimna perbedaan peranan dan fungsi pada oculomotor,  trochlear dan abducens pada cranial nerves?",56:59.0
380,Apa saja macam-macam trigeminal dalam cranial nerves?,57:28.0
380,Apa saja kelemahan dari teori ekonomi Adam smith?,58:13.0
380,Aa yang dimaksud dengan dualisme cartesian?,59:26.0
481,Bagaimana cara untuk meminimalisir sikap bodo amat,57:56.0
394,Bolehkah penderita kolesterol mengkonsumsi gudeg?,03:09.0
394,"Dalam minuman anak-anak ada rasa baru yaitu rasa taro, rasa dari buah apakah itu?",04:46.0
634,bagaimana cara meminimalisir anak yang tidur di kelas?,44:47.0
481,Apakah benar bahwa tabung gas bisa meledak? Mengapa?,58:09.0
394,Aap pendapatmu tentang dua orang yang positif corona?,02:23.0
481,Apa itu aphantasia,21:15.0
481,Apa itu demisexual,28:09.0
394,Bagaimana cara kerja epiglotis?,39:33.0
394,apa yang kamu ketahui tentang mental blok?,31:01.0
394,Siapakah nama menteri kesehatan indonesia saat ini (2020)?,33:06.0
481,Bagaimana cara membuat es krim rumahan,35:07.0
589,Apakah hasil tes psikologi itu akurat?,14:16.0
589,Mengapa facebook mulai ditinggalkan?,20:56.0
589,Bagaimana perusahaan raksasa seperti nokia bisa bangkrut?,26:02.0
529,Apa yang harus kita lakukan untuk menjalani hidup agar lebih semangat dan mempunyai tujuan??,08:57.0
529,Bagaimana sebaiknya muslimah berfashion tetapi tetap pada ajaran agama?,09:46.0
529,Apakah sistem keuangan bisa dioprasikan sendiri oleh aplikasi tanpa bantuan manusia? Mengingat pada saat ini teknologi canggih sehingga memungkinkan semua serba otomatis?,12:19.0
529,Apa saja faktor faktor pemicu keberhasilan dan kegagalan dalam wirausaha?,22:29.0
529,Faktor apa saja yang memengaruhi promosi produk?,23:43.0
589,Kenapa ayam kampung lebih enak dan lebih mahal dari ayam lain?,51:46.0
394,Bagaimana caranya biar jago public speaking?,57:42.0
388,Apa manfaat dari masker bengkoang?,32:24.0
388,Apa manfaat dari buah bengkoang?,33:07.0
388,Apakah buah tomat bisa dibuat masker?,33:38.0
388,Bagaimana cara menghafal yang efektif?,10:42.0
388,Lebih tinggi mana kandungan kolesterol daging ayam dengan daging sapi?,11:27.0
388,Menurut kalian lebih enak pentol dari daging sapi atau daging ayam?,12:23.0
388,Bagaimana tandanya jika kita sedang mengalami kolesterol tinggi?,14:13.0
589,Apa definis goblok menurutmu?,58:27.0
589,Bagaimana pendapatmu tentang orang yang pendiam?,59:10.0
388,Bagaimana cara menghilangkan jentik-jentik nyamuk di bak mandi?,22:25.0
589,Apa arti persahabatan bagimu?,11:18.0
589,Apakah kamu punya kebiasaan aneh? Apa dan mengapa kamu melakukan itu?,12:58.0
481,Apa yang harus dilakukan jika mengalami mimpi buruk?,25:33.0
642,Apa dampak jalan tol trans sumatera untuk Indonesia dalam aspek sosial dan ekonomi?,50:08.0
642,Apa dampak jalan tol trans sumatera untuk Indonesia dalam aspek infrastruktur dan energi?,50:57.0
388,"Olah raga sebaiknya dilakukan pagi hari, sore hari atau malam hari ya?",11:40.0
394,Apa yang dimaksud erupsi?,50:32.0
481,Bagaimana cara bersikap misterius,24:58.0
394,Adakah hubungan antara perdagangan internasional dengan lapangan kerja?,52:21.0
394,"Apa beda akidah dengan akhlak,?",53:45.0
394,Pentingkah mengikuti seminar?,55:05.0
589,Apa kiat agar tidak mudah terdistraksi?,02:34.0
589,Apa manfaat menulis bagi kalian?,32:17.0
394,Apa arti dari suspet?,42:18.0
589,Apa saja pertimbangan pemerintah memberikan label hewan yang dilindungi?,47:31.0
645,apakah yang akan kamu lakukan untuk orang yang kamu sayang?,53:09.0
589,Kenapa manusia suka membanding-bandingkan satu orang dengan yang lainnya?,17:46.0
589,Apa stress release efektif kalian?,21:53.0
394,Adakah syarat bahan atau lainnya untuk masker penangkal penyakit menular?,46:46.0
388,Apa manfaat jus jambu biji merah?,59:48.0
388,Apa manfaat dari jahe merah?,01:21.0
388,Apa manfaat dari jus alpukat?,20:38.0
589,Apa yang paling penting dalam pola komunikasi?,05:39.0
589,Apakah radikalisme dalam suatu ideologi bermanfaat?,10:50.0
388,Lebih suka jagung rebus atau jagung bakar?,29:29.0
388,Apa saja jenis-jenis kanker ginjal?,37:02.0
388,Makanan apa yang harus dihindari penderita kanker?,37:32.0
394,Bagaimana cara menjadi murid teladan?,43:55.0
388,Apa manfaat dari sup brokoli?,52:14.0
394,Siapa arsitektur ibukota baru Indonesia?,23:08.0
394,Mengapa bayi baru lahir bisa sakit kuning?,13:30.0
634,metode the  power of kepepet bagus gak?,28:34.0
634,mengapa ide selalu muncul ketika tugas kita mendekati deadline?,29:55.0
589,Bagaimana cara menghadapi orang tua yang toxic?,31:00.0
634,apakah politik itu keras? sebutkan contohnya,43:38.0
634,bagaimana caranya menjadi staff khusus kepresidenan?,44:39.0
589,Gaun desain siapakah yang paling kalian sukai di ajang pageant?,16:16.0
634,mengapa indonesia tidak masuk ke dalam anggota dewan tidak tetap pbb? dan mengapa malaysia masuk ke dalam anngota dewan tidak tetap keamanan pbb?,18:16.0
634,apakah orang yang terkena bipolar sadar bahwa ia terkena bipolar? dan apakah bipolar termasuk kepribadian ganda?,37:21.0
589,Bagaimana cara menjadi orangtua yang baik?,40:29.0
589,Yang benar itu deadline atau dateline?,43:23.0
634,siapa ulama yang pertama kali mendirikan pesantren?,03:04.0
634,apa bedanya bibel dengan injil? dan mengapa bibel perjanjian lama termasuk taurat?,04:14.0
394,Apakah kalian menyukai sepak bola?,30:54.0
481,Apakah kalian sudah pernah redeem point di aplikasi ini?,52:43.0
634,bagaimana caranya agar suara cempreng menjadi enak di dengar?,25:32.0
388,Apa yang dimaksud dengan siklus hidrologi?,31:35.0
388,Apa yang dimaksud dengan garis wallacea?,34:42.0
388,Apa yang dimaksud dengan ekonomi kreatif?,36:12.0
388,Kenapa barang yang terbuat dari besi lebih cepat berkarat dibandingkan dengan barang yang terbuat dari aluminium?,39:09.0
388,Apa manfaat jus jeruk bagi kesehatan?,40:53.0
388,Benarkah setelah makan seafood tidak boleh minum es jeruk?,42:11.0
634,apa saja syarat-syarat menjadi menteri?,43:47.0
388,Tips menulis artikel yang baik seperti apa ya?,44:47.0
388,Apa yang dimaksud dengan panca usaha tani?,49:20.0
634,apa penyebab bintitan?,08:21.0
394,Bagaimana cara mengasah kemampuan analisa kita?,26:53.0
394,Perubahan apa saja yang terjadi pada masa kolonial barat?,28:49.0
394,Adakah disini yang menyukai film india?,22:04.0
481,"Menurutmu, apakah perempuan Indonesia sudah mendapatkan keadilan dari adanya kesetaraan gender",59:25.0
634,kenapa tidak semua orang mengalami mata bengkak akibat sebulum tidur mata gatal dan dikucek?,14:05.0
394,Bagaimana jika saat hamil teringeksi corona?,38:59.0
589,Bagaimana cara kalian mencintai diri sendiri?,59:36.0
455,Tuliskan sintact PHP memanggil data dari database?,01:25.0
455,Tuliskan sintact PHP koneksi ke database?,02:02.0
455,Sebutkan fungsi if dan else pada pemrograman PHP?,02:51.0
455,Apakah yang dimaksud domain?dan berikan contohnya,03:25.0
455,Apakah yang dimaksud hosting? berikan contohnya,03:53.0
455,"Untuk dapat di akses oleh pemrograman web server,eksentasi apa yang harus dipakai?",05:06.0
455,Apa kepanjangan dari html?,05:24.0
455,Apa kepanjangan CSS?,05:36.0
455,Apa kepanjangan PHP?,05:50.0
455,Apa format dokumen sebuah halaman web?,06:14.0
455,Sebutkan software web design?,06:41.0
455,Apa sebutan halaman web yang ditempatkan didepan situs web?,07:46.0
634,Mengapa gemuruh petir ada yang keras dan tidak?,11:24.0
634,Kenapa jerawat di hidung begitu menyakitkan?,15:27.0
394,Bagaimana orang bisa terkena cuci otak?,56:08.0
394,Menurut kalian lebih sehat jus atau infused water?,03:29.0
481,Apa saja kekonyolan orang Indonesia setelah beberapa orang terjangkit virus corona,25:15.0
592,apa yang dapat menurunkan tekanan darah tinggi?,01:52.0
394,Menurut pendapatmu apa yang dipikirkan ornag yang menimbun masker saat sedang merebaknya suatu penyakit?,27:38.0
388,Benarkah bawang putih bisa digunakan untuk mengatasi penyakit kanker?,30:45.0
394,Benarkah warna lidah menunjukkan kondisi kesehatan kita?,53:20.0
370,Mengapa keyboard di layar gawai kita berawalan dengan qwerty?,34:44.0
370,Mengapa setiap manusia membutuhkan sosok tuhan?,36:27.0
370,Mengapa cinta bersimbol hati.,49:44.0
370,Apakah cinta memberikan efek pada kesehatan ?,50:25.0
388,Apa perbedaan skincare dan make up?,16:20.0
388,Apakah air cucian beras bisa membuat wajah bersih?,17:33.0
388,Lebih suka sayur ditumis atau dibuat kuah?,18:27.0
589,Siapakah influencer favorit kalian? Mengapa mengidolakannya/,28:54.0
589,Apa cara menembalkan alis secara alami?,33:31.0
388,Menu sarapan pagi yang sehat seperti apa ya?,37:51.0
388,Makanan apa saja yang berfungsi untuk meningkatkan daya tahan tubuh?,44:14.0
388,Ciri-ciri air yang layak konsumsi seperti apa ya?,45:22.0
388,Apa saja manfaat buah kurma untuk kesehatan?,46:43.0
388,Apakah telur termasuk makanan yang mengandung kolesterol tinggi?,49:51.0
388,Apakah telur termasuk makanan yang mengandung kolesterol tinggi?,50:02.0
388,Lebih tinggi mana kolesterol daging sapi dibanding dengan daging kambing?,50:58.0
388,Apakah perbedaan irit dengan pelit?,03:29.0
589,Apa manfaat mempelajari banyak bahasa?,17:50.0
642,"Orang pintar tidak sombong.
Orang sombong tidak pintar.
Apakah kedua kalimat itu sama?",45:46.0
394,Apa yang dimaksud covid-19?,11:28.0
394,Bagaimana caramu mengisi waktu agar tidak bosan dalam menunggu?,36:17.0
394,Apa itu restorasi?,37:09.0
394,Apa yang dimaksud oligarki?,47:19.0
634,Mengapa kita tidak terpental ketika di dalam bumi? Padahal bumi berputar sangat cepat?,31:56.0
634,"mengapa astronot saat ke bumi bisa menemukan titik kembalinya dan tepat sasaran ke area yg dituju, padahal bumi itu berputar?",33:18.0
634,bumi itu datar apa bulat?,37:24.0
639,apa itu filsafat yunani kuno?,44:53.0
639,mengapa kita bisa mengantuk?,45:24.0
640,apa bedanya hewan dengan binatang?,10:35.0
481,Apakah bersikap egois itu perlu?,10:38.0
640,apa bedanya psikolog dan psikiater?,11:21.0
640,apa itu ilmu geologi?,12:04.0
648,apa manfaat menggunakan philoit?,30:53.0
634,sudah berapa orang di Indonesia yang terkena virus corona?,48:08.0
634,cara agar kita mudah mengingat sesuatu?,04:50.0
634,jika kita sudah menyelasaikan semua yg ada di title & achievement apa yang terjadi?,07:07.0
634,cara mengatasi trauma karena takut di tinggalkan?,18:52.0
634,batas maksimal nyepam jawaban & pertanyaan di philoit?,29:20.0
634,obat penghilang kutu yang ampuh?,05:14.0
388,Bagaimana cara masak cumi biar tidak amis dan alot?,37:57.0
388,Apa manfaat jus wortel?,38:47.0
481,Apa saja tips menulis latar belakang untuk proposal skripsi,20:21.0
380,Bagaimana cara lulus dengan cum laude?,04:13.0
380,Siapa itu Paul Ricoeur dan bagaimana pemikirannya?,05:18.0
481,Apa film yang paling kalian sukai,25:03.0
394,Mengapa bisa terjadi bentrok antar suku?,46:36.0
394,Mengapa di Indonesia sering terjadi gempa?,48:35.0
481,Bagaimana cara mengusir nyamuk secara alami,34:33.0
592,Apakah belajar Bahasa Inggris penting bagimu? mengapa?,43:50.0
481,Apa itu key opinion leader,55:28.0
394,Puaskah kalian jika dinyatakan lolos tapi tidak jujur?,01:03.0
481,Bagaimana cara menulis cover letter untuk mendaftar beasiswa agar menarik,05:25.0
388,Apa manfaat mendengarkan musik?,26:55.0
388,Apa yang dimaksud dengan hipotermia ?,29:15.0
388,Penyebab diabetes apa ya?,29:39.0
388,Olah raga renang membakar berapa kalori?,30:54.0
388,Bagaimana tips membeli buah alpukat?,32:57.0
388,Benarkah nasi jagung bisa digunakan untuk menurunkan berat badan?,34:59.0
388,Antara nasi jagung dan nasi merah lebih sehat mana ya?,35:27.0
481,Apa itu cover letter,41:19.0
388,Apa yang dimaksud dengan artefak?,47:38.0
481,Apa kelebihan telegram,16:06.0
589,Memang boleh jawab pertanyaan philoit dg copas artikel internet?,18:18.0
388,Apa yang terjadi pada tubuh saat mengalami stroke?,24:45.0
481,Apakah dari kalian sudah ada yang membaca habis novel mariposa? Ceritakan dong bagaimana endingnya,54:19.0
380,Apa saja faktor yang menyebabkan seseorang tiba-tiba menangis?,43:30.0
380,Apa saja sifat istimewa yang dimiliki oleh seseorang bergolongan darah AB?,44:35.0
380,"Apakah mitos pernyataan yang mengatakan bahwa seorang mahasiswa dapat membagi waktunya untuk kuliah, mengabdi dan bekerja?",46:49.0
394,Mengapa harga anggrek mahal?,17:21.0
394,Adakah saran untuk membuat kambing nafsu makan?,50:37.0
481,"Menurut kalian, artis muda Indonesia yang mana yang cocok untuk menjadi pasangan?",57:11.0
388,Apa bahaya pemanis bagi kesehatan?,42:12.0
388,Apakah berkeringat dimalam hari berbahaya bagi kesehatan?,43:51.0
634,bagaimana cara menukarkan poin di philoit?,20:40.0
481,Bagaimana cara bersikap humoris,45:17.0
634,cara menghilangkan phobia?,54:37.0
634,tips agar kita tidak malas mencuci dan menyetrika?,12:18.0
634,cara agar kita telihat awet muda?,13:26.0
634,cara agar kita tidak malas mandi?,13:47.0
634,cara agar kita tidak mudah lelah?,15:07.0
394,Apa beda lahar dengan lava?,38:25.0
596,apakah bipolar itu?,31:49.0
596,bagaimana memanage waktu dengan baik?,32:57.0
596,bagaimana menjadi pembawa acara yang baik?,33:37.0
596,apa yang membuatmu semngat belajar?,40:07.0
481,Bagaimana penerapan hukum di Indonesia,42:02.0
596,apa itu merdeka belajar?,49:34.0
596,apa tanggapan kalian tentang merdeka belajar??,50:44.0
455,Apa sebutan halaman web yang ditempatkan di depan situs web?,51:41.0
455,Software yang bisa digunakan untuk mencording adalah?,52:22.0
455,Apa format dokumen sebuah halaman web?,52:42.0
455,"Untuk dapat di akses oleh program web server, ekstensi apa yang harus dipakai?",53:41.0
455,Tempat untuk mendaftarkan alamat domain adalah?,54:41.0
455,Pemrograman html merupakan suatu pemograman web yang berbentuk?,55:28.0
455,Apa fungsi HREF?,55:43.0
455,Arti dari DNS?,56:04.0
640,cara agar dia tidak marah sama kita?,01:02.0
455,Apa itu web server?,01:29.0
455,Brp derajat Celcius panas matahari pada saat jam 13:00?,02:16.0
455,Apa itu taragent?,04:06.0
455,Cara bedain barang original atau kw?,04:26.0
455,Brp kalori yang dibutuhkan pria dewasa?,04:52.0
481,Bagaimana cara mudah berbaur dengan orang lain,17:22.0
634,mutiatuz zakiyatuz sobrani itu orang mana ya?,42:13.0
481,Bagaimana menurutmu mengenai masyarakat yang memborong hand sanitizer ditengah ramainya virus corona,47:03.0
634,rekomendasi sholawat yang paling enak?,53:24.0
481,Bagaimana sejarah paham liberal,10:08.0
589,Menurut kalian streaming lebih enak pakai HP atau laptop?,20:30.0
481,Apa jenis sesat pikir yang banyak di Indonesia,24:36.0
589,Stereotype karakter golongan darah itu asalnya dari mana?,28:31.0
589,Adakah di sini yang belajar stoisisme? Mengapa memilih filsafat itu?,34:29.0
481,Apa yang menarik dari Zheiang University?,04:34.0
481,Apa manfaat bunga matahari,19:22.0
394,Adakah makanan yang membuat cepat sembuh dari patah tulang?,25:49.0
481,Apa manfaat makan junkfood bagi kesehatan,28:15.0
481,Apa manfaat bunga melati,49:57.0
481,Apa itu blockchain,13:13.0
481,Bagaimana cara menghindari cutting,08:07.0
394,Mengapa saat benar-benar capek kita malah sulit tidur?,43:38.0
394,Apakah coklat membuat batuk?,47:56.0
